"El remordimiento es un padecimiento del alma" (Primera parte)|1,5|Mme. de Staël, escritora suizo-francesa.
"que ni el tiempo ni la reflexión logran mitigar" (Conclusión)|2,5|Mme. de Staël, escritora suizo-francesa.
"Con gran peligro se guarda lo que a otros agrada."|3,7|Jorge Plejanov, revolucionario ruso.
"El amor no muere de hambre, pero sí de indigestión."|3,5|Ninón de Lenclós, cortesana francesa
"Noble cosa es, aún para un anciano, el aprender."|2,5|Sófocles, dramaturgo ateniense.
"Es menos grave sufrir el castigo que merecerlo."|3,6|Ovidio, poeta romano.
"Quien venga la injuria se iguala con su enemigo."|4,6|Francis Bacon, pintor británico.
"La experiencia es como las luces de popa de un barco" (Primera parte)|2,5|Samuel Taylor Coleidge, poeta y filósofo inglés.
"que iluminan sólo el camino que queda a espaldas." (Conclusión)|1,5|Samuel Taylor Coleidge, poeta y filósofo inglés.
"Los peces grandes no viven en charcos pequeños."|2,6|Proverbio oriental.
"No todas las nubes que ves se convierten en lluvia."|3,6|Lorenzo Ricci, general jesuita italiano.
"Cuando se es demasiado joven no se juzga bien."|1,6|Blas Pascal, matemático y filósofo francés.
"La conciencia se ríe de las mentiras de la fama."|3,5|Ovidio, poeta romano.
"El pudor ha sido una invención de la galantería."|2,6|Hugo Bernardo Maret, primer ministro francés.
"Son más valederos los hechos que los dichos, pues" (Primera parte)|3,6|Leopoldo Martínez
"aquellos hablan muchísimo más elocuentemente" (Conclusión)|1,4|Leopoldo Martínez
"Cuanto menor es el miedo, tanto menor es el peligro"|2,7|Tito Livio
"La oportunidad se ve siempre mayor cuando se aleja"|3,6|Henry W. Longfellow
"El que vive en todas partes no vive en ninguna"|1,6|Marco Valerio Marcial
"Un exterior hermoso es un seductor peligroso"|2,5|Marco Aurelio
"Siempre la razón del más fuerte es la más fuerte"|3,6|Christopher Marlowe
"El que nada tiene que perder puede ganarlo todo, y" (Primera parte)|1,5|Coleen Mc Cullough
"el que carece de sentimientos, no puede ser herido" (Conclusión)|2,6|Coleen Mc Cullough
"El hombre es un bloque rebelde al Escultor Supremo"|2,6|Miguel Melendres
"Sin un poco de fanatismo no se hacen milagros"|3,7|Marcelino Menéndez y Pelayo
"La felicidad aburre: debe tener alternativas"|3,6|Molière
"No existe lucha ni provecho sino a costa de otro"|2,6|Miguel E. de Montaigne, escritor francés
"Haced el bien siempre a todos; el mal, nunca a nadie"|2,5|Don Orione, sacerdote católico italiano
"En los hombres más de bien se ha cebado la calumnia;" (Primera parte)|1,5|Alexander Pope, poeta inglés
"las mejores frutas son las picadas por los pájaros" (Conclusión)|3,5|Alexander Pope, poeta inglés
"El precepto comienza lo que el ejemplo acaba"|3,6|Proverbio francés
"Nadie murmura ante quien no le oye gratamente"|4,7|Diego de Saavedra Fajardo, escritor y diplomático español
"Abrir una escuela significa cerrar una cárcel"|1,5|Domingo Faustino Sarmiento, político y escritor argentino
"El respeto a nosotros mismos guía nuestra moral"|3,6|Leopold Schefer, poeta alemán
"La vida jamás será perfecta. Nunca lo fue ni lo será"|2,6|Gordon Livingstone, militar estadounidense
"Triste es llegar a una edad en que todas las mujeres" (Primera parte)|1,6|Manuel del Palacio, periodista y poeta satírico español
"nos agradan y no es posible agradar a ninguna" (Conclusión)|2,6|Manuel del Palacio, periodista y poeta satírico español
"Con tu vecino no hables de tu mujer ni de la suya"|3,7|Raimundo Lulio, filósofo y escritor mallorquín
"Ninguna desgracia es tan grande como la última"|2,6|Eduardo Zamacois, novelista español
"La pregunta nunca es indiscreta; la respuesta sí"|3,5|Oscar Wilde, escritor irlandés
"En todas las cosas, la opulencia es la que más puede"|2,6|Teógenes, atleta griego
"La tranquilidad de espíritu es el colmo de la dicha"|3,6|Mme. de Staël, escritora suizo-francesa
"Dos virtudes hay que no se separan; siempre la" (Primera parte)|1,6|Friedrich von Schiller, poeta y filósofo alemán
"bondad es grande; siempre la grandeza es buena" (Conclusión)|2,5|Friedrich von Schiller, poeta y filósofo alemán
"Lo más aburrido del mal es que uno se acostumbra"|3,6|Jean Paul Sartre, filósofo y novelista francés
"Una mentira es nada más que la verdad con máscara"|2,6|Lord Byron, poeta inglés
"A la que me quiere, quiero; y a la que me olvida, olvido"|1,5|Pedro Calderón de la Barca, dramaturgo y poeta español
"La frugalidad comprende todas las demás virtudes"|2,5|Cicerón. Escritor, político y orador romano
"Las preocupaciones se pierden con el tiempo"|4,7|Ramón de Campoamor, poeta romántico español
"Quien no ha aprendido a manejar bien el dinero" (Primera parte)|1,6|Mme. de Amiel-Lapeyre
"será su víctima, perdiendo no su vida sino su paz" (Conclusión)|2,6|Mme. de Amiel-Lapeyre
"El hombre libre es soberano y súbdito de sí mismo"|3,6|Juan Bautista Alberdi, sociólogo, jurista y político argentino
"Vehementísimo indicio de tu culpa es tu silencio"|2,5|Bretón de los Herreros, dramaturgo, poeta y periodista
"El universo no es más que un inmenso símbolo de Dios"|1,4|Thomas Carlyle, ensayista e historiador escocés
"Yo me río de todas las cosas por miedo a llorar"|4,7|Pedro A. de Beaumarchais, dramaturgo francés
"La política no es ninguna ciencia, sino un arte"|2,5|Otto Eduard príncipe de Bismarck, estadista, burócrata, político y prosista alemán
"Es imposible que un hombre que goza de libertad" (Primera parte)|1,6|Truman Capote, escritor estadounidense
"imagine lo que representa estar privado de ella" (Conclusión)|2,4|Truman Capote, escritor estadounidense
"A los hombres baladíes Dios les da cosas baladíes"|2,5|Calímaco, poeta griego
"La poesía es el sentir del corazón, el canto del alma."|3,6|Carlos Barro.
"La venganza castiga, pero no quita las culpas."|1,6|Miguel de Cervantes Saavedra, novelista, poeta y dramaturgo español.
"Esta vida, de innumerables fatigas está llena."|2,5|Pietro Bembo, filósofo, poeta, escritor y traductor italiano.
"El lenguaje de la verdad es absoluto y sencillo."|3,6|Marcelino Ammiano, historiador italiano.
"El que está encolerizado cree siempre justos sus" (Primera parte)|1,5|Jacques Bénigne Bossuet, clérigo y escritor francés.
"motivos, sin siquiera consentir en examinarlos." (Conclusión)|2,5|Jacques Bénigne Bossuet, clérigo y escritor francés.
"Saber amar es siempre no juzgar al ser a quien se ama."|3,6|Paul Buorget, novelista y crítico francés.
"Una muchacha hermosa, ya tiene bastante dote."|2,7|Lucio Apuleyo, filósofo y escritor latino.
"Lo que se ha hecho una costumbre es como innato."|1,5|Aristóteles, filósofo y científico griego.
"La casualidad es la casualidad de muchas cosas."|3,6|Anónimo.
"Yo hablo español cuando hablo con Dios; italiano" (Primera parte)|3,6|Carlos V El Sabio, rey de Francia.
"con las mujeres; alemán, cuando es con mi caballo." (Conclusión)|1,5|Carlos V El Sabio, rey de Francia.
"El perro no pide jamás, pero su mirada es una súplica."|2,5|Pearl Buck, escritora estadounidense.
"El hombre de talento crea, y el mediocre imita."|2,6|Anónimo.
"La vejez es como el amor: no puede ser escondida."|1,5|Thomas Bekker.
"Los placeres duran mucho menos que su recuerdo."|3,6|Arístipo, filósofo griego.
"Muchas veces encontramos nuestro destino por los" (Primera parte)|1,5|Jean de La Fontaine, escritor francés.
"mismos caminos que hubiéramos preferido evitar" (Conclusión)|3,6|Jean de La Fontaine, escritor francés.
"Los libros hicieron sabios a unos y a otros locos."|2,5|Francesco Petrarca, poeta y humanista italiano.
"La intensidad del sentimiento es felicidad."|5,7|Leopold Schefer,  poeta alemán.
"Las palabras de los pobres son pobres también."|1,6|Proverbio griego.
"Se está solo cuando el amor no embellece la vida."|2,7|Pablo Mantegazza, antropólogo y escritor italiano.
"Unir la gentileza al orgullo es una obra maestra."|3,5|Arturo Schopenhauer, filósofo alemán.
"El placer de la venganza dura tan solo un instante" (Primera parte)|1,5|Fernando de Rojas, escritor español.
"pero la satisfacción de un beneficio dura siempre." (Conclusión)|3,6|Fernando de Rojas, escritor español.
"Inmortalidad es trabajar en una obra eterna."|3,5|Joseph Ernest Renan, filólogo e historiador francés.
"En la obediencia está la paz de todas las cosas."|2,5|Francisco de Quevedo y Villegas, escritor español.
"Quien hace mal aborrece la luz y busca la sombra."|1,6|Antonio Mira de Amescua, poeta y dramaturgo español.
"No son mejores gobernantes los que más castigan."|2,5|Diego de Saavedra Fajardo, escritor y diplomático español.
"La autopsia es la última indiscreción del médico."|3,6|Miguel Zamacois, escritor francés.
"Cuando por mutua inclinación se acercan dos almas" (Primera parte)|1,5|Manuel Tamayo y Baus, dramaturgo español.
"la amistad, en muy breve plazo se hace antigua" (Conclusión)|2,5|Manuel Tamayo y Baus, dramaturgo español.
"Bebiendo no se ahogan las penas, sólo se riegan." (Conclusión)|2,5|Giovanni Mosca, arquitecto, escultor y medallista italiano.
"Si no podéis curar ni calmar, entonces consolad."|3,6|Alexander Murray, horticultor y botánico inglés.
"Arte es el conocimiento de lo que debemos omitir."|1,5|Robert Louis Stevenson, escritor escocés.
"Cría a tus hijos y sabrás cuanto debes a tus padres."|3,6|Proverbio oriental.
"El deber del hombre ante la vida es seguir adelante"|2,5|Eugenio O´Neill
"La mujer llega a la convicción de que es amada"|1,6|Ninón de Lenclós
"más por lo que presiente que por lo que le dicen"|2,6|Ninón de Lenclós
"De lo sublime a lo ridículo no hay más que un paso"|4,7|Napoleón Bonaparte
"Los frutos de la gloria son difíciles de recoger"|2,5|Axel de Oxenstierna
"Al fin, es mejor ser nuevo rico que nuevo pobre."|2,6|Francisco D. Reynaud.
"Todas las mañanas al despertar deberías decir:" (Primera parte)|2,5|Jules Rénard, literato francés.
"veo, oigo, no me duele nada. ¡Gracias. La vida es buena!" (Conclusión)|1,5|Jules Rénard, literato francés.
"Una buena memoria suele ir unida a un juicio débil."|2,6|Jean de La Fontaine, escritor francés.
"La humildad no es sumisión a los hombres sino a Dios."|2,5|Antoine de Saint-Exupéry, escritor y aviador francés.
"El ánima, en el sosiego y quietud, se hace sabia."|1,6|Doña Oliva Sabuco de Nantes, escritora española.
"La cortesía no cuesta nada pero lo compra todo."|2,5|Carlos Luis de Montesquieu, escritor y jurista francés.
"Más vale saber de todo un poco que todo de un tema"|3,6|Blas Pascal, matemático y filósofo francés
"Vive sin envidia y sin desear más que tranquilidad" (Primera parte)|1,5|Ovidio, poeta romano.
"y muchos años en amistad gloriosa con tus iguales" (Conclusión)|3,6|Ovidio, poeta romano.
"Es la hermosura privilegio de la naturaleza."|2,5|Diego de Saavedra Fajardo, escritor y diplomático español.
"No sería deseable que todos pensáramos igual."|2,6|Mark Twain, escritor y humorista estadounidense.
"La obediencia es llave de toda clase de puertas."|1,6|George Mac Donald, poeta y novelista inglés.
"Aprende a dudar, y dudarás hasta de tu propia duda."|3,5|Antonio Machado, poeta español.
"El que busca amigos perfectos se queda sin amigos."|3,6|Proverbio turco.
"Ya que no podemos sustraernos al dolor común," (Primera parte)|1,5|Alfred de Vigny, poeta, novelista y dramaturgo francés
"no lo hagamos mayor aún con nuestras quejas sin fin" (Conclusión)|2,5|Alfred de Vigny, poeta, novelista y dramaturgo francés
"Si a otros quieres juzgar, en ti debes comenzar"|3,6|Refrán castellano
"Toda cuestión aplazada, ya está medio resuelta"|2,6|André Maurois, biógrafo y crítico francés
"Una mujer bella es una joya; una buena es un tesoro."|1,4|Napoleón, emperador de los franceses.
"Si no puedes lograr tu ideal, idealiza la realidad"|2,6|Carlos Rollín, escritor e historiador francés.
"Todo lo que tienda a la belleza es salud para el alma"|2,5|Max Roodney.
"Hay momentos en la vida de todo político que lo" (Primera parte)|1,5|Abraham Lincoln, político estadounidense.
"mejor que puede hacer es no despegar los labios" (Conclusión)|2,5|Abraham Lincoln, político estadounidense
"El temor cierra los oídos del entendimiento"|3,6|Cayo Crispo Salustio, historiador romano
"La fe nos salva casi siempre de la desesperación"|2,5|San Ambrosio, teólogo y orador italiano
"Cuando no hay placer, la existencia es un suplicio."|3,6|Arthur Young, escritor inglés
"No importa que la vida perezca si se salva la verdad."|1,5|Stefan Zweig, escritor y biógrafo austríaco
"Los caminos de la lealtad son siempre rectos."|4,7|Raimundo Lulio, filósofo y escritor mallorquín.
"El tiempo de la vida humana es tan solo un punto" (Primera parte)|1,3|Marco Aurelio, filósofo y emperador romano.
"su substancia, mudable; sus sentidos, tinieblas" (Conclusión)|2,6|Marco Aurelio, filósofo y emperador romano.
"¡Cuán vil me parece la tierra cuando miro al cielo!"|2,5|San Ignacio de Loyola, religioso español.
"La dominación es la guerra, la dominación es la paz."|2,5|Felicité Robert de Lamennais, filósofo y teólogo francés.
"Quien trabaja para el bien, aunque sucumba no muere."|1,4|Salvador Rosa, pintor y poeta italiano.
"El vicio desflora la frescura de la juventud."|3,6|Juan de Torres, escritor y jesuita español.
"Nada que sea verdad puede ser de veras poético."|2,5|Miguel de Unamuno, filósofo y escritor español.
"Perdonando demasiado a quienes cometen faltas," (Primera parte)|1,5|Baldassare Castiglione, escritor italiano.
"se hace una injusticia a quienes no las cometen." (Conclusión)|2,6|Baldassare Castiglione, escritor italiano.
"El saber es una cuesta que pocos pueden subir"|4,7|Lewis Morris, político estadounidense
"Tened cuidado con el hombre que pide un perdón"|3,5|Alfredo de Musset,  poeta romántico francés
"Un libro cerrado no es más que un rimero de papel"|2,6|Proverbio chino
"Si un hombre cree que su mujer ya no es apetecible," (Primera parte)|1,3|Pitigrilli, escritor italiano
"piense que puede seguir siéndolo para algún otro" (Conclusión)|2,6|Pitigrilli, escritor italiano
"El arrepentimiento es el remordimiento aceptado"|2,5|Mme. Anne S. Swetchine, escritora rusa
"En literatura, el egotismo puro es delicioso"|3,6|Oscar Wilde, escritor irlandés.
"Para ser imparcial hay que tener mucho dinero."|1,5|Príncipe de Ligne, escritor y diplomático belga
"La alegría es un tesoro de los hijos de la tierra"|2,5|Selma Lagerlof, novelista sueca.
"El pobre puede morir pero no puede estar enfermo"|3,5|Proverbio finlandés.
"Aquellos cuya conducta se presta más al escarnio," (Primera parte)|1,5|Molière, dramaturgo y actor francés
"son siempre los primeros en hablar mal de los demás" (Conclusión)|2,5|Molière, dramaturgo y actor francés
"No es vileza lo que se hace por desesperación"|3,6|Gustavo A. Zeballos.
"Una nación sin héroes es una nación sin futuro"|4,7|Marya Mannes
